"epoch","complex_kitti - _step","complex_kitti - _step__MIN","complex_kitti - _step__MAX","complex_kitti - train/mIOU_epoch","complex_kitti - train/mIOU_epoch__MIN","complex_kitti - train/mIOU_epoch__MAX","streetview-low_kitti - _step","streetview-low_kitti - _step__MIN","streetview-low_kitti - _step__MAX","streetview-low_kitti - train/mIOU_epoch","streetview-low_kitti - train/mIOU_epoch__MIN","streetview-low_kitti - train/mIOU_epoch__MAX","streetview-high_kitti - _step","streetview-high_kitti - _step__MIN","streetview-high_kitti - _step__MAX","streetview-high_kitti - train/mIOU_epoch","streetview-high_kitti - train/mIOU_epoch__MIN","streetview-high_kitti - train/mIOU_epoch__MAX","KITTI - _step","KITTI - _step__MIN","KITTI - _step__MAX","KITTI - train/mIOU_epoch","KITTI - train/mIOU_epoch__MIN","KITTI - train/mIOU_epoch__MAX","cameraview_low_kitti - _step","cameraview_low_kitti - _step__MIN","cameraview_low_kitti - _step__MAX","cameraview_low_kitti - train/mIOU_epoch","cameraview_low_kitti - train/mIOU_epoch__MIN","cameraview_low_kitti - train/mIOU_epoch__MAX","cameraview_high_kitti - _step","cameraview_high_kitti - _step__MIN","cameraview_high_kitti - _step__MAX","cameraview_high_kitti - train/mIOU_epoch","cameraview_high_kitti - train/mIOU_epoch__MIN","cameraview_high_kitti - train/mIOU_epoch__MAX","citiscape_kitti - _step","citiscape_kitti - _step__MIN","citiscape_kitti - _step__MAX","citiscape_kitti - train/mIOU_epoch","citiscape_kitti - train/mIOU_epoch__MIN","citiscape_kitti - train/mIOU_epoch__MAX"
"190","2443","2443","2443","0.4502686560153961","0.4502686560153961","0.4502686560153961","2443","2443","2443","0.4563594460487366","0.4563594460487366","0.4563594460487366","2443","2443","2443","0.4517475664615631","0.4517475664615631","0.4517475664615631","2443","2443","2443","0.4145135283470154","0.4145135283470154","0.4145135283470154","2443","2443","2443","0.429177850484848","0.429177850484848","0.429177850484848","2443","2443","2443","0.4253559112548828","0.4253559112548828","0.4253559112548828","2443","2443","2443","0.5255728960037231","0.5255728960037231","0.5255728960037231"
"191","2456","2456","2456","0.44904661178588867","0.44904661178588867","0.44904661178588867","2456","2456","2456","0.44777512550354004","0.44777512550354004","0.44777512550354004","2456","2456","2456","0.4376184940338135","0.4376184940338135","0.4376184940338135","2456","2456","2456","0.4107882082462311","0.4107882082462311","0.4107882082462311","2456","2456","2456","0.4263845980167389","0.4263845980167389","0.4263845980167389","2456","2456","2456","0.43411868810653687","0.43411868810653687","0.43411868810653687","2456","2456","2456","0.52373206615448","0.52373206615448","0.52373206615448"
"192","2469","2469","2469","0.4424275755882263","0.4424275755882263","0.4424275755882263","2469","2469","2469","0.44777441024780273","0.44777441024780273","0.44777441024780273","2469","2469","2469","0.4449729919433594","0.4449729919433594","0.4449729919433594","2469","2469","2469","0.4124370217323303","0.4124370217323303","0.4124370217323303","2469","2469","2469","0.4236326813697815","0.4236326813697815","0.4236326813697815","2469","2469","2469","0.4341096878051758","0.4341096878051758","0.4341096878051758","2469","2469","2469","0.5223966836929321","0.5223966836929321","0.5223966836929321"
"193","2482","2482","2482","0.4535342752933502","0.4535342752933502","0.4535342752933502","2482","2482","2482","0.4543324410915375","0.4543324410915375","0.4543324410915375","2482","2482","2482","0.45096296072006226","0.45096296072006226","0.45096296072006226","2482","2482","2482","0.41246429085731506","0.41246429085731506","0.41246429085731506","2482","2482","2482","0.42173105478286743","0.42173105478286743","0.42173105478286743","2482","2482","2482","0.4302584230899811","0.4302584230899811","0.4302584230899811","2482","2482","2482","0.5256587862968445","0.5256587862968445","0.5256587862968445"
"194","2495","2495","2495","0.4511248469352722","0.4511248469352722","0.4511248469352722","2495","2495","2495","0.45152348279953003","0.45152348279953003","0.45152348279953003","2495","2495","2495","0.4456540644168854","0.4456540644168854","0.4456540644168854","2495","2495","2495","0.4124657213687897","0.4124657213687897","0.4124657213687897","2495","2495","2495","0.42228370904922485","0.42228370904922485","0.42228370904922485","2495","2495","2495","0.4260789453983307","0.4260789453983307","0.4260789453983307","2495","2495","2495","0.5260344743728638","0.5260344743728638","0.5260344743728638"
"195","2507","2507","2507","0.4508826732635498","0.4508826732635498","0.4508826732635498","2507","2507","2507","0.4497411251068115","0.4497411251068115","0.4497411251068115","2507","2507","2507","0.44795703887939453","0.44795703887939453","0.44795703887939453","2507","2507","2507","0.41827163100242615","0.41827163100242615","0.41827163100242615","2507","2507","2507","0.42644935846328735","0.42644935846328735","0.42644935846328735","2507","2507","2507","0.42337554693222046","0.42337554693222046","0.42337554693222046","2507","2507","2507","0.5112975239753723","0.5112975239753723","0.5112975239753723"
"196","2520","2520","2520","0.4485662877559662","0.4485662877559662","0.4485662877559662","2520","2520","2520","0.44064030051231384","0.44064030051231384","0.44064030051231384","2520","2520","2520","0.4432958960533142","0.4432958960533142","0.4432958960533142","2520","2520","2520","0.4115920066833496","0.4115920066833496","0.4115920066833496","2520","2520","2520","0.42560744285583496","0.42560744285583496","0.42560744285583496","2520","2520","2520","0.4287603497505188","0.4287603497505188","0.4287603497505188","2520","2520","2520","0.5198739767074585","0.5198739767074585","0.5198739767074585"
"197","2533","2533","2533","0.4434410631656647","0.4434410631656647","0.4434410631656647","2533","2533","2533","0.44803088903427124","0.44803088903427124","0.44803088903427124","2533","2533","2533","0.4446966052055359","0.4446966052055359","0.4446966052055359","2533","2533","2533","0.4172658324241638","0.4172658324241638","0.4172658324241638","2533","2533","2533","0.4299069941043854","0.4299069941043854","0.4299069941043854","2533","2533","2533","0.4234548509120941","0.4234548509120941","0.4234548509120941","2533","2533","2533","0.5277459025382996","0.5277459025382996","0.5277459025382996"
"198","2546","2546","2546","0.45317283272743225","0.45317283272743225","0.45317283272743225","2546","2546","2546","0.440432608127594","0.440432608127594","0.440432608127594","2546","2546","2546","0.44640636444091797","0.44640636444091797","0.44640636444091797","2546","2546","2546","0.41399163007736206","0.41399163007736206","0.41399163007736206","2546","2546","2546","0.4272148013114929","0.4272148013114929","0.4272148013114929","2546","2546","2546","0.4191197454929352","0.4191197454929352","0.4191197454929352","2546","2546","2546","0.5125817060470581","0.5125817060470581","0.5125817060470581"
"199","2559","2559","2559","0.44671958684921265","0.44671958684921265","0.44671958684921265","2559","2559","2559","0.4317247271537781","0.4317247271537781","0.4317247271537781","2559","2559","2559","0.44039350748062134","0.44039350748062134","0.44039350748062134","2559","2559","2559","0.410275399684906","0.410275399684906","0.410275399684906","2559","2559","2559","0.42700886726379395","0.42700886726379395","0.42700886726379395","2559","2559","2559","0.4229109287261963","0.4229109287261963","0.4229109287261963","2559","2559","2559","0.5137466788291931","0.5137466788291931","0.5137466788291931"
"200","2571","2571","2571","0.4197283685207367","0.4197283685207367","0.4197283685207367","2571","2571","2571","0.4317868649959564","0.4317868649959564","0.4317868649959564","2571","2571","2571","0.4348750710487366","0.4348750710487366","0.4348750710487366","2571","2571","2571","0.4166121482849121","0.4166121482849121","0.4166121482849121","2571","2571","2571","0.4286947250366211","0.4286947250366211","0.4286947250366211","2571","2571","2571","0.4324895441532135","0.4324895441532135","0.4324895441532135","2571","2571","2571","0.5063049793243408","0.5063049793243408","0.5063049793243408"
"201","2584","2584","2584","0.411083459854126","0.411083459854126","0.411083459854126","2584","2584","2584","0.4229460656642914","0.4229460656642914","0.4229460656642914","2584","2584","2584","0.4362659454345703","0.4362659454345703","0.4362659454345703","2584","2584","2584","0.41760724782943726","0.41760724782943726","0.41760724782943726","2584","2584","2584","0.42417699098587036","0.42417699098587036","0.42417699098587036","2584","2584","2584","0.4273560643196106","0.4273560643196106","0.4273560643196106","2584","2584","2584","0.5067123174667358","0.5067123174667358","0.5067123174667358"
"202","2597","2597","2597","0.3961501717567444","0.3961501717567444","0.3961501717567444","2597","2597","2597","0.42384257912635803","0.42384257912635803","0.42384257912635803","2597","2597","2597","0.442863792181015","0.442863792181015","0.442863792181015","2597","2597","2597","0.40463072061538696","0.40463072061538696","0.40463072061538696","2597","2597","2597","0.4207542836666107","0.4207542836666107","0.4207542836666107","2597","2597","2597","0.42161378264427185","0.42161378264427185","0.42161378264427185","2597","2597","2597","0.5049592852592468","0.5049592852592468","0.5049592852592468"
"203","2610","2610","2610","0.41127586364746094","0.41127586364746094","0.41127586364746094","2610","2610","2610","0.42159587144851685","0.42159587144851685","0.42159587144851685","2610","2610","2610","0.4511083960533142","0.4511083960533142","0.4511083960533142","2610","2610","2610","0.405440092086792","0.405440092086792","0.405440092086792","2610","2610","2610","0.4266812801361084","0.4266812801361084","0.4266812801361084","2610","2610","2610","0.4257626533508301","0.4257626533508301","0.4257626533508301","2610","2610","2610","0.5212455987930298","0.5212455987930298","0.5212455987930298"
"204","2623","2623","2623","0.43289223313331604","0.43289223313331604","0.43289223313331604","2623","2623","2623","0.42578554153442383","0.42578554153442383","0.42578554153442383","2623","2623","2623","0.4557822644710541","0.4557822644710541","0.4557822644710541","2623","2623","2623","0.4134042263031006","0.4134042263031006","0.4134042263031006","2623","2623","2623","0.4268333911895752","0.4268333911895752","0.4268333911895752","2623","2623","2623","0.4352865219116211","0.4352865219116211","0.4352865219116211","2623","2623","2623","0.5181949734687805","0.5181949734687805","0.5181949734687805"
"205","2635","2635","2635","0.44446128606796265","0.44446128606796265","0.44446128606796265","2635","2635","2635","0.4464969038963318","0.4464969038963318","0.4464969038963318","2635","2635","2635","0.4567728042602539","0.4567728042602539","0.4567728042602539","2635","2635","2635","0.42394280433654785","0.42394280433654785","0.42394280433654785","2635","2635","2635","0.43023672699928284","0.43023672699928284","0.43023672699928284","2635","2635","2635","0.44062238931655884","0.44062238931655884","0.44062238931655884","2635","2635","2635","0.5261948704719543","0.5261948704719543","0.5261948704719543"
"206","2648","2648","2648","0.4503449499607086","0.4503449499607086","0.4503449499607086","2648","2648","2648","0.44275322556495667","0.44275322556495667","0.44275322556495667","2648","2648","2648","0.4573325514793396","0.4573325514793396","0.4573325514793396","2648","2648","2648","0.4255085587501526","0.4255085587501526","0.4255085587501526","2648","2648","2648","0.4398903250694275","0.4398903250694275","0.4398903250694275","2648","2648","2648","0.440854012966156","0.440854012966156","0.440854012966156","2648","2648","2648","0.5266320705413818","0.5266320705413818","0.5266320705413818"
"207","2661","2661","2661","0.4533161222934723","0.4533161222934723","0.4533161222934723","2661","2661","2661","0.4451156258583069","0.4451156258583069","0.4451156258583069","2661","2661","2661","0.45561012625694275","0.45561012625694275","0.45561012625694275","2661","2661","2661","0.43659406900405884","0.43659406900405884","0.43659406900405884","2661","2661","2661","0.4408953785896301","0.4408953785896301","0.4408953785896301","2661","2661","2661","0.45009058713912964","0.45009058713912964","0.45009058713912964","2661","2661","2661","0.5269120931625366","0.5269120931625366","0.5269120931625366"
"208","2674","2674","2674","0.4554637372493744","0.4554637372493744","0.4554637372493744","2674","2674","2674","0.4613569676876068","0.4613569676876068","0.4613569676876068","2674","2674","2674","0.46458396315574646","0.46458396315574646","0.46458396315574646","2674","2674","2674","0.4274025559425354","0.4274025559425354","0.4274025559425354","2674","2674","2674","0.4390381872653961","0.4390381872653961","0.4390381872653961","2674","2674","2674","0.4453456997871399","0.4453456997871399","0.4453456997871399","2674","2674","2674","0.5272786617279053","0.5272786617279053","0.5272786617279053"
"209","2687","2687","2687","0.4501771032810211","0.4501771032810211","0.4501771032810211","2687","2687","2687","0.4629979729652405","0.4629979729652405","0.4629979729652405","2687","2687","2687","0.45518893003463745","0.45518893003463745","0.45518893003463745","2687","2687","2687","0.42419058084487915","0.42419058084487915","0.42419058084487915","2687","2687","2687","0.43751126527786255","0.43751126527786255","0.43751126527786255","2687","2687","2687","0.44627946615219116","0.44627946615219116","0.44627946615219116","2687","2687","2687","0.5355930328369141","0.5355930328369141","0.5355930328369141"
"210","2699","2699","2699","0.4479503035545349","0.4479503035545349","0.4479503035545349","2699","2699","2699","0.4564450681209564","0.4564450681209564","0.4564450681209564","2699","2699","2699","0.46037450432777405","0.46037450432777405","0.46037450432777405","2699","2699","2699","0.43395131826400757","0.43395131826400757","0.43395131826400757","2699","2699","2699","0.4355325698852539","0.4355325698852539","0.4355325698852539","2699","2699","2699","0.4435497224330902","0.4435497224330902","0.4435497224330902","2699","2699","2699","0.5389924645423889","0.5389924645423889","0.5389924645423889"
"211","2712","2712","2712","0.4607667028903961","0.4607667028903961","0.4607667028903961","2712","2712","2712","0.46111759543418884","0.46111759543418884","0.46111759543418884","2712","2712","2712","0.46272510290145874","0.46272510290145874","0.46272510290145874","2712","2712","2712","0.43515318632125854","0.43515318632125854","0.43515318632125854","2712","2712","2712","0.4356399476528168","0.4356399476528168","0.4356399476528168","2712","2712","2712","0.4482544958591461","0.4482544958591461","0.4482544958591461","2712","2712","2712","0.5316786766052246","0.5316786766052246","0.5316786766052246"
"212","2725","2725","2725","0.4577142298221588","0.4577142298221588","0.4577142298221588","2725","2725","2725","0.4657643437385559","0.4657643437385559","0.4657643437385559","2725","2725","2725","0.4605996012687683","0.4605996012687683","0.4605996012687683","2725","2725","2725","0.42751508951187134","0.42751508951187134","0.42751508951187134","2725","2725","2725","0.44878196716308594","0.44878196716308594","0.44878196716308594","2725","2725","2725","0.448356956243515","0.448356956243515","0.448356956243515","2725","2725","2725","0.5322288274765015","0.5322288274765015","0.5322288274765015"
"213","2738","2738","2738","0.45950087904930115","0.45950087904930115","0.45950087904930115","2738","2738","2738","0.45492100715637207","0.45492100715637207","0.45492100715637207","2738","2738","2738","0.4603330194950104","0.4603330194950104","0.4603330194950104","2738","2738","2738","0.43219655752182007","0.43219655752182007","0.43219655752182007","2738","2738","2738","0.44195860624313354","0.44195860624313354","0.44195860624313354","2738","2738","2738","0.4434620440006256","0.4434620440006256","0.4434620440006256","2738","2738","2738","0.5365399718284607","0.5365399718284607","0.5365399718284607"
